|Content|Sentiment
511|Estoy aburrida pero me invitan a lugares y me da flojera salir|N
512|Hoy fue ese detalle!!!! happy!!!!|P
513|Hola doc @AlbertoMunoz alguna recomendación para hospedarme en SFO o LA?? Si tiene un contacto mucho mejor gracias|NONE
514|@futaztecadep Saludos al profe David y al @martinolimx! Feliz 2017 Maestros de la narración.. Carajo!!!! diría el Dr. Garcia|P
515|Que suave que me contestaras más rápido|P
516|Y si haz dormido con alguien más, SI HOY duermes con alguien porfa no la abraces y no le digas que la quieres|N
517|Lo bueno que ayer partí rosca con mis amigos porque hoy no partiremos con mi familia|NEU
518|@drlejtik @TauroAgencia @LaPlazaMexico jaja insisto se pondra buenisimo|P
519|¡QUE YA SEA 28! Ya quiero ver a @AdiosParismx me hace falta olvidarme de todo con buena música en vivo.|P
520|La soberbia no es nada buena, no confíes en el ni en ella!|NEU
521|"@alexjuxx yo quiero un novio como tu una vez dijiste ""Que me procure"" Jajajajajajajaja, no, pero en serio si"|P
522|Me salió el mono en la rosca... creo será la única sorpresa de mi año|N
523|@Fershymp es un lamentable reflejo de la realidad y el nivel de educación que impera en México|N
524|@xxleonxx67 en fin da igual, al final ya están así los asalariados, y amigo, se escribe elotadoras|N
525|@Fershymp es correcto, falta mucho para y por eso nunca estamos unidos como compatriotas|N
526|Cuando la cago y mi no, novio esta enojado conmigo, se me hace un pinche nudo en la vagina|N
527|Lo malo de estar enferma es que la comida no me sabe a nada|N
528|#convocatoriaunam alguien que sea tan amable de mandar el link para registrarse x favor, no lo encuentro|NONE
529|Hay una gran parten de odio en mi|N
530|"""@monssev12: We, yo solo quiero que alito y lapizito me quieran, ¿Es mucho pedir?"" X2 @lapizito123"|P
531|@AlexiaPalacio me dan asco los higos o no sé qué y todo en general|N
532|Parti 3 roscas diferentes y en las 3 me salio el niño!! Algo estoy haciendo mal|N
533|@Cbrrrx yo solo robo corazones, daysino, ni eso puedo robar|N
534|@soyrosalet @SwarmApp Linda noche Ross extraño escuchar tu voz saludos desde Playas de Rosarito Baja California|N
535|Y está vez estaban bonitos los que trajo la rosca #VideoMTV2016 Abraham Mateo|P
536|Cuando la tormenta eres tu mismo.|N
537|@PammGonzaleez no mames ahora quedaré como pendejo porque no pude ir de nuevo|N
538|Alguna serie buena? No? Ninguna?|NONE
539|Cancún quiero volver a ti te extraño|N
540|Necesito una nueva mejor amiga xq mi mejor amiga está muy ocupada para mi|N
541|@Manuellflorod Bienvenida (triste) realidad, andamos en las mismas, pero no hay de otra|N
542|Lo triste de las vacaciones, es cuando haces maletas para regresar a la rutina.|N
543|Ahora por floja me voy a dormir tarde|N
544|@vidal_guitar eso es lo angustiante nada de información segura, muchas gracias por responder|NEU
545|@OlgaMatilde lo bueno que los años se están yendo muy rápido y pronto vendrá el siguiente invierno|P
546|@DonRul yo creo que esa es una mejor frase para una personalidad tan particular como la suya jejeje|P
547|Con este frio esta genial que pasen la pelicula del regalo prometido.. se siente como navidad pero sin tamales|P
548|Y aveces necesito alguien con quien platicar|N
549|@itsximenab ¡Ánimo! Que la vida valga la alegría y no la pena Dile a tu mamá que qué buena rosca hace|P
550|"Acabo de ver una película extrañamente buena! ""Un cadáver para sobrevivir"" véanla"|P
551|Por que no maquillo padre como mis primas de USA y por que no tengo su maquillaje hahahaha|N
552|No hay nada más triste que tener ya +500 en el casino y quedar en ceros|N
553|Es neta lo de los tacos?|NONE
554|@MaRkIyO1992 Ja ja che Menso, en vez de sí me escribas diario para saber mi vida|N
555|Me enoja que me den ganas de cagar cuando estoy bien cómodo acostado|N
556|En la clase de circo de hoy: cáigase de la pelota gigante y rómpase un diente|N
557|Ha eirado mi paquete sl200 chales hubiera aprovechado el mes gratis de la llamada que me pedía mis datos ayer tel 6141727708|N
558|@randeles Que buena foto! Felicidades|P
559|@AyD_ParaTi estoy registrado y no me llegan ni puedo pagar en linea ni nada dice que pagina en servicio|N
560|@pablogarabito tu muy bien ¡saludos! Q bonito mi nombre al aire @Planeta947 @alelaneta bonito día.|P
561|Buenos dias mundo twittero me duermo súper tarde y despierto súper temprano eso no es normal|N
562|@ivonnemelgar tristemente cierto: Otra historia lamentable de política femenina fallida, muy buen articulo! Abrazo|N
563|@Los40ec Que excelente tema #RockABYE también me gustaría escuchar: We don't talk anymore solo la mejor música en #los40 @BriannaPinosM|P
564|El sueño mas hermoso que he tenido. #nomequeriadespertar|P
565|Muchas felicidades @humbertodiaz22 un abrazo con mis mejores deseos|P
566|Mientras luchamos por separado nos vencen juntos|N
567|Me gustabas para ver películas y series acostados pero preferías a tus amigos|N
568|Y el lo sabe por que se lo dije....y tambien tenia puesto una camisa manga larga gris|NONE
569|Jamás me toca monito en la rosca. Quisiera ser relevante|N
570|Yo: estoy tan sola Alguien: hola Yo: fuchi, déjame en paz.|N
571|@Vilhum taken with my iPhone. Quiero una cámara profesional para ser más feliz jajajaja yo si le se a todos los botonsitossss|P
572|Lo unico que van a hacer es que me vuelva mamona con todos como antes|N
573|@CauteSol22 ánimo acá en México será bienvenido! Saludos de un hincha de #CruzAzul|P
574|Te extraño como nunca, y no te tengo como siempre.|N
575|@Diegongo81 están organizando un torneo categoría infantil y libre con equipos de yucatan tabasco y campeche. Es este fin que viene|N
576|@DanielaGGtz Siempre te daré lo mejor de mi.|P
577|@priincesapurple si por favor aún no he podido comprarlo, o mejor me das un abrazo y así eso también ayuda ️ je.|P
578|Como cuando tu mamá quiere que te hagas pruebas de embarazo jajaja no estoy embarazada solo malita|N
579|@PauCalz @KarzCavallari @johnny26cesc me dolió hasta la conciencia pero sin suda lo haría unas 10 veces más jajaja|P
580|@priincesapurple si ya había regresado pero me volví a dormir moría de sueño|N
581|Tengo mi lado lindo y mi lado culero, pero bien culero.|N
582|Mi celular sabe que soy mexicano, escribí white y me lo corrigió por ejote|NEU
583|Acabo de etiquetar a mi tía en una cosa. Soy más allá de mi propia tía. Soy la tía de las tías.|P
584|Como cuando duermo de día y de noche ando bien pilas, esto es fantástico|N
585|#quierounanovia no gracias, soy homosexual.|NEU
586|Mi sueño no es tan imposible, tan solo es viajar a Canadá yo sé que puedo lograrlo|P
587|Quiero ser flaca y bonita|NONE
588|@LuceroGama tu foto de perfil me trae recuerdos, extraño escucharte|N
589|Esta vez que tengo todo para ir , no estoy tan segura jajaj|P
590|@Fridaricky así como estas... Primero abajo, pero comiendo panochita suave, y luego atrás para dejarte la ir muy duro! Qué rico|P
591|Mames, hoy si me dio frío|N
592|@sapitomen de me ntojaban más unos de canasta. Jijiji háblame de tú, porfa|P
593|Ser feliz no significa que todo es perfecto. ... Buen día a todos!|P
594|Pues empecé mi día con el pie derecho... metido en un monte de tierra por las reparaciones de las calles|N
595|@RociYAxel Feliz cumpleaños que la pases súper bien|P
596|¡HAZ EN GRANDE TUS PROPÓSITOS PARA ESTE AÑO! LAR Inmobiliaria les desea un feliz año 2017 #LARinmobiliaria|P
597|y así, con tu gran ocico cerrado es como te ves más o menos bonita|N
598|@RAMMS09 amigo como estas ? Buenos días perdón ayer me fui a dormir|NEU
599|@David17519416 Pero no hicimos rolas por años, solo ligamos bandas y canciones en común Gracias por escuchar|P
600|@bucio_lesly acabo de ver algo similar y te juro que sentí bien feo, ojalá nunca tenga que verme en la necesidad|N
601|En serio tengo muchas ganas de verte Te extraño demasiadoo..!|N
602|@SoyTanNinaBien jaja, estás aburrida!? Mejor cuéntanos otro cuento|N
603|@_alineepa exacto, no va a pasar!! Pero cada quien puede y debe hacer su parte|NEU
604|@darkanhell son previsores, es por si algún día llega un auto por allá ok, no...|NONE
605|Estoy comenzando la última temporada de HIMYM|NONE
606|@szerenata toda la suerte del mundo en tu nuevo proyecto /espacio / hora . Te quiero mucho amiga mía . #mty #orgullo|P
607|@bayou7478 estoy igual. Quiero un maratón en marzo/abril y otro en octubre/noviembre. Si te enteras de nos buenos, por favor avisa.|P
608|"@vcatita al contrario, me creo poco porque según mi ""couchhhhhh"" ya debo de hacer 6k"|P
609|@Miamanta buenos días sam ya aquí estamos después de estar un poco enfermo pero ya vamos mejorando saludos y feliz año y bendiciones|P
610|Pinche equipo me ilusiona bien machín para este año @Cruz_Azul_FC|P
611|@AlbertoMoolina sobres, yo llevo los juegos de azar. Tu completa lo demás|NONE
612|Y la segunda en brillas más es Venus|NONE
613|@J_Pietra Me gustaria conoserte Y estar 1 dia contigo y con todo el plantel de chivas,me gustas como narra pero como nunca me aras caso|P
614|#QueNoSePierdaLaCostumbre De Querernos, amarnos, respetarnos, cuidarnos y estar juntos toda la vida|N
615|@adriantr09 @ClubTiburones @PumasMX Ya rugiste León Ya estufas|NONE
616|#EnEneroYo estaré más al pendiente de mi familia, mis fans y estaré al pendiente de sus mensajes pequeños amores|P
617|Aparentemente superados los efectos de la venganza de Moctezuma, cogemos camino a Chiapas ... porque mucha historia nunca es suficiente|P
618|Tan sabroso que estaba durmiendo|N
619|@faustoponce @ivoox Ok. Gracias. Ten un buen día.|P
620|Mi gata es tan desconciderada, pasa sus pequeños bigotes en mi cara para que despierte|N
621|@KoenmaJr20 probando nuevos Morning show! @ExaFM me aburre ya! Se ha vuelto demasiado tonto el programa! Extraño a @Cecidelacueva|N
622|Por lo regular lo primero que digo al despertarme es perdón me quede dormida o ya se me hizo tarde|N
623|Tal vez estoy pagando algún tipo de karma por no hacerle caso al carnicero de por mi trabajo… siempre me dice que me veo bonita|NEU
624|"@DhasiaWezka yo creo que seria muy bonito entrar a tu tw y ver ese ""Te sigue"""|P
625|@libertadzavala ¡Gracias por las flores! Ha sido gracias al esfuerzo de un gran equipo @annabrays @bikennia @ClaraVadillo @YazAPie y más|P
626|Buen día. No funciona el semáforo de Avenida Cultura @HermosilloGob Saludos|N
627|Tengo un buen de ganas de ir al cine pero soy tan flojo|N
628|Nota mental: no le quieras ayudar a alguien que no confía en ti. -La primer enseñanza de este año-|N
629|Adiós a la nueva planta de #Ford en #México|N
630|@Filibrown jajajajajaja. De todos esos nomás rebozos merco, jajaja. Mi troca es tailandesa no la han traído a silao uu|NONE
631|@LilieMayen es en Marzo, ¿no? es que voy a ir con mi novia|N
632|@pabloalboran eyyy regresa yaa!!! Tu @FamAlboranMex te espera|N
633|@correosdemexico está atascado el palacio de los deseos @L_ArellanoN #Ayñ #NoVanALlegarLosReyes|N
634|Ya hasta me duele la cabeza. Mañana/tarde pesada, pesadísima en la oficina.|N
635|@nilomandeDior Hoy estuve viendo muchas fotos dell Escuadrón. Lo extraño|N
636|@marianaequi ¡Vientos! Va sanando bien chido. ¡Cuídate mucho esa manita!|P
637|Fue MEJOR que algunas personas se fueran para conocer a otras|P
638|@EddGZ Neel, eso no me gusta, mejor tú y el día que sea, por la tarde, y busco adaptarme|NEU
639|@ivonnems28 ¿crees? Hahaha obvio si, todos toditos, de todas toditas las personas|N
640|No sabía que el ser humano fuese capaz de producir tanto moco verde. Hasta ahora. #GanandoComoSiempre|N
641|@CristinaEnAlfa @alfa913fm Hola Cris Saludos desde Ahome Sinaloa rumbo a Tijuana en un autobús Elite Hermosa|NONE
642|@TarsisLugo si no te gusta ponle limón y azúcar así sabe más rica|P
643|La verdad hoy fue una noche bastante aburrida espero poder salir mañana|N
644|En verdad necesito un celular nuevo, no lo quiero, lo necesito. se trababa hasta para respirar|N
645|Esos taquitos al pastor me están destrozando el estomago peor que tus engaños|N
646|Desvelado, cansado, cuasienfermo pero feliz. Vámonos al aeropuerto. Buenos días!|NEU
647|Buenos días Pues vamos a empezar a darle a esto!!! Ahora va la mía Y q venga todo con mucha candela!|P
648|Ya no logré mi propósito de ser más puntual. Voy a tener que esperar hasta el 2018.|N
649|@ICVNL ustedes me puede ayudar a saber pq voy a pagar mas que en los anios anteriores|N
650|Ya extraño a mi mamá y todavia no me voy|N
651|Feliz día del periodista !! A mis conocidos amigos y gente que sigo y me sigue|P
652|"Que pinche chiste tiene estar ""medio alto"" si todos aquí están bien pigmeos"|N
653|MELCHOR GASPAR Y yo sin quincena|N
654|Eso de salir a las 8 de la escuela no va a estar chido|N
655|@GenariuxR Buenos y bonitos dias amiwoooooooooo|P
656|"Qué bonito que ""In to my Arms"" sea la segunda canción escuchada este día."|P
657|@NayadeAbsal Huy ps así que chiste?, no seria tan divertida la vida|N
658|@Jimmy_Jammes Vi que empezaste el año con empleo nuevo. Un gran abrazo. Un súper gusto conocerte. Éxito.|P
659|Al esperar ese mensaje Se decide cual será mi siguiente paso en el destino!,, que nervios|NEU
660|@MemoCalderonS feliz año tu! Tenía un rato de no saludar. Un abrazo|P
661|Mierda porque es tan difícil decidir en que casa vivir? Hay pros y contras en cada una|N
662|A veces siento que es mejor estar atrás de un escritorio que intentarle a la litigada|NEU
663|#MiPropositoEs Seguir siendo la mejor madre y la mejor periodista, cumplirles sus sueños a todos mis seguidores y ser mejor persona|P
664|#PierdoMuchoTiempoEn Hacerle caso a los chismes, críticas, malos comentarios hacia mi persona Es mi vida, no la de ustedes|N
665|#EsLaUltimaVezQueTeDigo Que lo que siento por ti, no lo siento por nadie más ¡ENTIÉNDELO CARAJO! Santiago Olavarría|N
666|Mis pequeños Amores no me van a felicitar Hoy es el #DiaDelPeriodista Ya 10 años dedicándome al Periodismo y los que me faltan|NEU
667|#FelizMiercoles Mis Chamacos Queridos Dios me los bendiga y me los llene de todo su amor los quiero Besitos|P
668|@adriantr09 @ClubTiburones @PumasMX Siempre he sido así Y pues siempre he cumplido y pagado apuestas, así que ya rugiste león|P
669|10 AÑOS DEDICÁNDOME AL PERIODISMO, Y LOS QUE ME FALTAN POR CUMPLIR 6 años en la F1 & UFC|P
670|necesito nuevo dealer éste cuatri será difícil si no dejo mi vida en manos de la bendita drogadicción|N
671|Sabes que ya estás viejo cuando tus primos quieren ver pelis toda la noche y tu solo quieres dormir ya|N
672|Creo que no enseñan griego en el departamento de lenguas extranjeras|NONE
673|@noelvalenzuelap we yo también me aventé una season de una seria así !! Va, llega temprano tengo ganas de verte|P
674|A esta hora Twitter esta lleno de gente sentimental, que no puede dormir y que se siente de la mierda que pasa aqui diablos|N
675|@DebnamFabray si, la verdad si fue feo|N
676|Ya cayó la segunda parte del pavo cachetón|NONE
677|Estoy esperando aún el directo de @ZooEvolution @WillyrexYT @vegetta777|NONE
678|#Stop. Dios es bueno en todo tiempo|P
679|Jajajajaja ay que triste me siento|N
680|@szurita ya estuvo que el mexicano se quedó preso la Lic @ruizmassieu ya no es la mera! Mera ahora es Videgaray|NONE
681|Hoy hace 4 años, grabamos mi primer sencillo. #UltimoAire Gracias a todos los que han estado conmigo siempre|P
682|@TuiteroRegio @Bomborisimo Jajajajajajajaj ya están peor que Peña, puro atole con el dedo a los tuiteros|N
683|Soñé que tenía una banda de Rock céltico.|P
684|Jamás imaginé que estar incapacitada lo disfrutaría tanto, después de todo no me fue mal|NEU
685|#Gasolinazo tema para ubicar nuestra realidad nacional, hasta el jefe nos pide nuestro punto de vista #horasad|N
686|mamá quiero ir a pp hoy ya no seas así|N
687|Como cuando la persona siempre está cansada para todo menos para salir con alguien más.|N
688|@Sara_G2 jajajaja es súper buen pedo, te va a caer bien. Yo tampoco sé con quién me toca|P
689|Confieso que tengo una play list en Spotify que dice : «Canciones para Bangtan » , son canciones cursis y una que otra loca|P
690|@darkomacedo seee eso está bien pinche triste|N
691|@Eudemonologia87 yo igual y ni así. Este año seré tipo marasalvatrucha para ver si así me traen algo.|N
692|@Pagano656 #NoaNoaStyle es uno de los mejores luchadores que ha llegado a @luchalibreaaa Yo tengo el gusto de seguirlo hace 4 años|P
693|Primer logro del año cumplido. Me agregaron al grupo de desayunos de mi trabajo #AquiEstaTuGordoBabyMyLove|P
694|@jenifersaucedo_ así es Pero somos mas personas honradas! Que se note|P
695|@puntoguionpunto ando bien porque nunca sentí nada. Pero estaban bien ricos porque tenían chispitas.|P
696|@GarzaaJr No es un bulto y nunca lo ha sido @GarzaaJr es un luchador Novato que ha madurado muchísimo desde que llegó a @luchalibreaaa|N
697|@ErickCt_ nosotros estábamos muy feliz mente cazando pokemon, siguiendo nueStra ruta y tuvimos un encuentro desafortunado|NEU
698|Parada obligada en pits y al banco.. Rumbo a Pueblo frío.. Hay q ir por la patrona, se acabaron las vacaciones|N
699|No me parece justo que ya sea 6 y yo no haya comido ni un poco de rosca|N
700|Cuándo se termine este contrato empezaré a buscar un nuevo depa y un gatito.|P
701|@ChulasDeJA @julionalvarez @EEnrique_F @NoticiasJulion hermosa nosotros somos una estacion de musica tropical|NONE
702|@andreaamena es que si te pasas de guapa andy|P
703|@JenniferDuquee Hahaha, si está rico, nadamas le falta presentación.|NEU
704|La peor noche, no se como pude dormir así de enferma|N
705|Me quede vestida y alborotada.|N
706|Amo las mujeres que manejan estándar|P
707|@JcAgmty es posible que baje la gasolina, los impuestos, el dolar y la canasta?plis jajaja|N
708|Que oso que soy tan chillona y no me puedo callar y el sr de al lado en el avión nomás no me abraza|N
709|@mabonitatuya1 @Samemo11 Huy qué rico! Se ve que si te exitabas jeje|P
710|Si te encontrará tras cien años encontraré tus ojos negros entre millones de ojos negros|P
711|Despidiendo a Pau en el aeropuerto. Ya se va a Monterrey, Nuevo León.|NONE
712|No me gusta mi nuevo lugar, estoy con chavos de FCA pero extraño a mi departamento T.T|N
713|@ajuangorena igual que yo jajaja ya mero|NONE
714|Que triste que Guadalajara está igual de contaminado que Mty|N
715|@LezlyCarolinaM que bonito cuando tienes novio jajajajaja|P
716|"Viendo ""Bichos"" y pensar que es todo lo que pasa en el país a pequeña escala"|N
717|@yahirmusic ya estaba bien preparada para ir a verte hoy pero primero está la seguridad Espero que puedan reprogramarlo muy pronto|NEU
718|Los Reyes magos me trajeron una cruda que|N
719|@PPTeamKaren cuando hacen un helado galáctico|NONE
720|Yo esperaba encontrar un boleto para ir al partido de mis Spurs vs Suns en la CDMX de bajo de mi arbolito|N
721|Estoy muy triste porque antes me llenaba con 2 pedazos de pizza y ahora con uno|N
722|Puta gente naca por su culpa ya no me dejo mi mamá ir a partir rosca con mis amigos pónganse a trabajar|N
723|Tengo a un AMIGO que canta desafinadamente feliz, pero así lo quiero.|P
724|@introvertchola @Rubestia @nuuzga que malos y yo ? yo tambien fui al carlssssssssss  #bitches|N
725|@mayteaguirre ¡Cero! Lo que te haga feliz o te de tranquilidad está súper bien.|P
726|@olivanoticias ahí no van, por que no les gusta el sabor del jamón serrano|N
727|@luisitorey #LuisitoReyMago pon dinámicas más difíciles en esta dinámica no se ven todos los comentarios|N
728|@Mariazelzel Tengo un mal presentimiento, Ojalá me equivoque, pero el equipo se debilitó.|N
729|Alguien quiere hablar conmigo por ft de audio ?? estoy en la escuela ya acabe todo y estoy muuuuuy aburrida|N
730|@Diablin13 Sigue pendiente de nuestras redes, estaremos regalando boletos para la premiere.|P
731|A Certain Romance tiene una de mis frases favoritas!!!! Gracias @rominapons por esa #Rolota #ViernesConRomina|P
732|Lo malo de ser flaco es que no puedo ir todos los días al gym.|N
733|#TotalmentePayaso @Psychooriginal uno de los mejores luchadores técnicos que he conocido Espero que salgas triunfador este año|P
734|El #NoaNoaStyle Es lo mejor que ha llegado a @luchalibreaaa @Pagano656 Enhorabuena #SinPayasoNoHayFiesta #ArrePapá|P
735|@BearJhony Te portaste mal... que bueno ve por tus propios regalos y a tu gusto|P
736|wawwwww siempre encuentro la modelo perfecta amo mi pasion de diseñar #javiercarbajaldiseñador #cdmx #atelierjaviercarbajal|P
737|No hay nada más triste que terminas todas las temporadas de tu serie|N
738|@lajosa La tradicional #RoscaDeReyes de #BisquetsObregón tiene un gran sabor, visita tu unidad favorita. ¡Te esperamos!|P
739|Cuando dices vida yo estaré contigo, tomas de mi mano y por dentro lloro aunque sea mentira me haces sentir viva|P
740|Btw me voy despertando, hola|NONE
741|-Mi amor, ¿me veo gorda con este vestido? -A ver, rueda un poquito a la izquierda. -|P
742|Perdí todos mis contactos del cel Si me tienes guardada, mándame un whatsapp con tu nombre para guardarte, please|N
743|Nadie sabía que los peluche no son peluche son Pérez luche|NONE
744|@Gloryagpem @karench0708 ayer andábamos por allá jaja, le diré que vayamos mañana a ver si me dejan gracias lindas|P
745|Es como si ya me hubiera ido a vivir sola,|NONE
746|En .@TlahuacRenace partiendo la rosca de #DíaDeReyes y al estilo del pasito perrón a los que les toco el muñeco .#PasitoPerrónChallenge|NONE
747|Un saqueador más es denunciado en redes sociales... @ Monumento a…|N
748|Amigues, estoy muy preocupada: La carretera sigue cerrada, no hay gasolina y los alimentos en mercados se están agotando|N
749|Que no se pierda la costumbre de dar los buenos días contra la pared.|P
750|Que triste ver todas las fotos de cuando fuimos amigas|N
751|"""Mateo, estate quieto"" sólo era 1 segundo, sólo 1 #NoQueriaFoto #FelizDia…"|N
752|No existen palabras para esta triste noticia. D.E.P Jose Ruben Molina, te extrañare mucho campeón, tenlo por seguro.|N
753|como cuando no te puedes registrar en el #VansCustomCulture porque vives en méxico|N
754|El juego de GrumpyCat es demasiado adictivo, no lo soporto|N
755|@SancadillaNorte @TigresOficial chale...en mi trabajo si falto tres días seguidos me corren...|N
756|te levantas emocionado por ser dia de reyes pero recuerdas que ya estas grande #felizdiadereyes #Eanz|N
757|@telediariomty @multimediostv kiero ke me regalen una rosca xfa para kompartir en familia No tengo cel para llamar y pedirla xeso escrib|NONE
758|Me estaba comiendo unos pastes bien ricos pero de pronto pusieron canciones bien deprimentes y pues así no se puede|N
759|Ultimo Día De Vacaciones Ya El Lunes A La Escuela Noooo!|N
760|@anuarrieta Ah ya si también la vi y si no sale mucho pero luce guapísimo.|P
761|La biblioteca está cerrada y tengo que estar en el sol|N
762|@Juan_S_Alba @Luisitno Buen Día Para el APERTURA 2017 QUE?|NONE
763|Es neta que bye refrescos, bye harina y bye antojitos de chucherías|N
764|Esperamos que disfrutes de este día con tus seres queridos #DíaDeReyes #DeliciaObelie|P
765|La seño que venía leyendo mis tweets me dijo que los leyó sin querer ajajajajaja me siento mal por haberle dedicado mi tweet anterior|N
766|Que horrible es querer dormir y que tu perrita no deje de roncar|N
767|Me muero por ya comprar otro celular|N
768|Ya estoy muy abrigada sentada en la sala, para salirme de la casa y nada que pasan por mi|N
769|Estoy haciendo chocolate abuelita y pura madre que les voy a dar|N
770|Creo que la sinceridad es importante, pero practicarla es lo principal y más si se promete!|P
771|@She_RA_H @DarinaSilver ya me habían hecho pixie y me quedan chidos, pero tengo mucho pelo y quise recortarlo más. Mi error|N
772|Primer día de trabajo y estoy que me muero de enferma alv|N
773|@aikonmx ay, poes qué delicado nosierto.|NEU
774|no sé qué tipo de señal universitaria es esta!!!|NONE
775|Lo bueno: Ya voy de regreso y nos podremos ver. Lo malo: No me contesta los mensajes.|NEU
776|@szerenata Lo haría pero mi música es muy fea para tu programa tan bonito|NEU
777|@ALMA13 ha sucedido que familiares cobran por el pensionista y les roban. Incluso hay denuncias al respecto, cuidemos a los pensionistas|N
778|@raticorns Genial!, pero yo decia del pais que mas te ve El aceite de coco creo q no es tan facil de conseguir|NEU
779|@hijodeletras @megustaleermex Mil gracias por el libro, desde cuando le tenía puesto el ojo|P
780|@maveldiaz Jaja, sí, lo haré. En la tarde noche voy a tener la entrada lista|NONE
781|En serio si van a manifestarse Estamos en todo el derecho pero esto ya es un desmadre, en serio no mamen|N
782|Gastar, malechor y basaltar son mas apropiados jajaj|NONE
783|@AbieeFlores si neta todos cerraron en chinguisima|N
784|Estoy nerviosa y tengo miedo|N
785|@ElOsoCarpinter Igualmente ayer vi queriendo saquear el bbva y no habia nada ajjaja|N
786|Jamás he sido muy romántica... Pero necesito tus abrazos y besos de práctica|P
787|@bbzote sí, pero nada. Creo que es por vivir en la última calle ya les dio flojera|N
788|@paulinapaf a ustedes por ver lo que publico es mi oficio , mi trabajo #periodismo|NONE
789|Es un día muy bonito como para que este llamando al banco todo el rato|N
790|@atlgarza Gracias por tu Rt, fui de las primeras 5 vistas, te amo Garza|P
791|Mañana Juegan Y Ganan Mis @PumasMX Venga Universidad Por los 3 primeros puntos|P
792|@JuliahdeVince tu ser muy buena maifren, no hay nada que me ponga bien por ahora pero gracias por preocuparte por mí.|P
793|@mrous_ @carolgvivas La belleza de Tigres presente en todas partes Saludos, chicas!|P
794|Queridos reyes magos: yo sigo esperando lo que pedí|N
795|#EsteFinTengoGanasDe Cocinar una rica pasta casera de espinacas con queso|P
796|@iMrDramas ni un cuerno retorcido como me decían antes|N
797|No está chido empezar el año con lesión de tobillo|N
798|@LuzioUV porque son las fiestas patronales.|NONE
799|Sad music y mucho trabajo, ya que es buena combinación|P
800|La ansiedad que me da cuando no puedo dormir es de las peores cosas que he eerimentado|N
801|Ando bien adolorido de mi espalda|N
802|@RULSOTO @Siempre889 mi caja registradora de barbie la disfrute al maximo ! y el que nunca llego fue el beatle rosa de barbie|NEU
803|@edwardchdz @GalMty discúlpame! Apenas vi! No todo estaba abierto y normal|NEU
804|@salvadorop no existió recalentado de Año Nuevo por qué ni cena hubo.|N
805|Y pues... mis reyes ahora se distribuyen a lo largo del año Mis iPhones, mi Apple Watch, mis Beats... ️️|NONE
806|Aún me parece mentira imaginándote que vuelves a pasarte por qué|N
807|#felizdiadereyes cuál feliz si no me trajeron nada|N
808|De vdd tengo mucho sueño! Ya estoy viejito|N
809|@heyGuero no te trajeron uno los reyes u.u oie k feos|N
810|Van dos días que sueño con el vato no es justo porque de ante mano sé que no va a pasar NI MADRES.|N
811|@1maaariii1 ¿Te imaginas que ya saquearon todos los centros comerciales? y en donde vivo ay balazos..|N
812|@1maaariii1 Puebla es un caos aiudame|N
813|¿Ya ven porque les dije que no hagan un examen del que no están seguros de hacer? No aprobé mi ceneval chales.|N
814|@SamanthaSarahy muchas felicidades! Pásala genial abrazo! 🥇|P
815|@BarbAdicto que feo tener que soportarlo por miedo a estar sólo|N
816|Estoy malita de la gripa|N
817|@ATTMxAyuda hola buenos días ya envié por DM la información que me pidieron, gracias|NONE
818|quiero organizar un buen de cosas cuando ya solo me queda una semana de vacaciones|N
819|#LosLunesDebenSer sagrados y trabajar hasta el martes|N
820|@Mayra_Zepeda @nayaroldan y se ven bien ricos Gracias, May.|P
821|@MiBiciPublica Hola! la estación GDL - 111 tiene 2 puertos que no sirven, y los demás siempre están llenos a esta hora.|N
822|@sabinohernandez #ideamillonaria, no creo que sea tan difícil. Aunque seguro te piden la contraseña, y así no se stalkea a gusto|N
823|@Sofiabubble sí para las propias, pero para andar hurgando en las cuentas de otros?|N
824|Super triste que mi amorcito ya este en Pachuca.|N
825|@JhosselinOlan Jajaja mismo edificio pero diferentes pasillos|NONE
826|@soyalannavarro Buenas noches Risitas ...Sueña Bonito...!|P
827|@sofia_garciarmz La neta si esta bien feo entrar a las 7|N
828|@elbajimenez9 o solo simple mente m ignoras|N
829|De que sirve que me los trage si tengo panza de embarazada. #horasad|N
830|"Amo mi carrera,pero aun no es fácil aguantar las decepciones que tengo que pasar antes de un ""si"""|NEU
831|Yastas! Aunque me anda fallando pero es buena idea, tu dirás! @RulitoHD|P
832|@Soymarioruiz a mi se me acabaron desde la semana pasada|N
833|No puedo estar sentada mucho tiempo, ni de pie, ni nada|N
834|Otsss uno se siente igual, lo peor es que realmente tuvo la culpa este pobre hombre|N
835|Amigos, neta muy neta, hay una probabilidad de irme pa la CDMX, alcen las manos y pídanle a Diosito|P
836|@Tribuna_I Si, pero yo lo veo otros 6 meses más en Pachuca, tiene calidad el Muchacho Y ayer demostró que si está listo|P
837|#TeníamosTodoPero EPN iba a ser el mejor presidente... Pero se chingo la rodilla...|N
838|"Le fuí infiel a ""Don Escojale"", en verdad no lo vuelvo hacer"|N
839|En segundo dia de Servicio #FelizMartes|P
840|@ChumelTorres ya cabrón! Sin tí se reciben las noticias sin colchoncito, puro chingadazo. #extrañoreirconChumel|N
841|Porque no soy una persona normal que le guste platicar con personas por whatsaap me conflictua esooo xq xq xq|N
